lon;lat;OBJECTID;COUNTRY;OWNER_NAME;AREA_NAME;STATUS;FARM_TYPE;PRODUCTION_METHOD;PRODUCTION_STAGE;SPECIES;PURPOSE;PRODUCTS_DETAIL;POINT_INFO;POINT_DEFINITION;SITE_ID;COAST_DIST_M;POSITION_COASTLINE
4.90448300000003;60.5173500000001;1676;Norway;SCALMARIN AS, SCALPRO AS;n.a.;Active;Mixed (other);n.a.;Broodstock, Grow out for human consumption, Hatchery, Nursery;European flat oyster;Commercial;Ballan wrasse, Blue mussel, Islandic scallop, Queen scallop, Cockles nei, Razor shell, Ocean quahog, Northern horse mussel, Grooved carpet shell, Sand gaper, Great scallops (Scallops), European flat oyster;Original;Farm;NW_0038;0.053300941335415;Within the coastline
6.99915000000004;58.051367;1773;Norway;LANDBASERT AKVAKULTUR NORGE AS;n.a.;Active;Mixed (other);n.a.;Hatchery, Nursery, Other;European flat oyster;Commercial;Ballan wrasse, Nori nei, North Atlantic rockweed, North Atlantic rockweed, Queen scallop, Sea lettuce, Cockles nei, Scallop, Ocean quahog, Northern horse mussel, Other, Sea belt, Dulse, Corrugated venus/Pullet carpet shell, European flat oyster;Original;Farm;NW_0179;77.48528614;Within the coastline
5.37015000000002;59.6412000000001;1706;Norway;Stangeland  Bjarne  Kristoffer;n.a.;Active;Mixed (other);n.a.;Grow out for human consumption;European flat oyster;Commercial;Blue mussel, Babberlocks, Tangle, Great scallops (Scallops), Sea belt, Pink laver, European flat oyster;Original;Farm;NW_0070;1.3369537996006;At sea
5.10901700000005;59.8732670000001;1672;Norway;ØKLAND SKJELL DA;n.a.;Active;Mussels-Oysters;n.a.;Grow out for human consumption;European flat oyster;Commercial;Blue mussel, European flat oyster;Original;Farm;NW_0034;56.2184132828776;At sea
6.30411700000008;62.0591610000001;1683;Norway;HØYDALSVIK  RAGNAR;n.a.;Active;Mussels-Oysters;n.a.;Grow out for human consumption;European flat oyster;Commercial;Blue mussel, European flat oyster;Original;Farm;NW_0044;37.1371048818879;At sea
6.30585000000002;62.059333;1684;Norway;HØYDALSVIK  RAGNAR;n.a.;Active;Mussels-Oysters;n.a.;Grow out for human consumption;European flat oyster;Commercial;Blue mussel, European flat oyster;Original;Farm;NW_0045;49.6358420202872;At sea
5.26742300000006;61.9882850000001;1715;Norway;VENØ  OLAV JOHANNES;n.a.;Active;Mussels-Oysters;n.a.;Grow out for human consumption;European flat oyster;Commercial;Blue mussel, European flat oyster;Original;Farm;NW_0080;64.1757464945832;At sea
8.44043300000004;58.2679000000001;1738;Norway;HOELFELDT  LUND PER CHR;n.a.;Active;Mussels-Oysters;n.a.;Grow out for human consumption;European flat oyster;Commercial;Blue mussel, European flat oyster;Original;Farm;NW_0108;24.1422580549679;At sea
7.85366700000003;58.055417;1700;Norway;Berge  Rolf Rikard;n.a.;Active;Mixed (other);n.a.;Grow out for human consumption;European flat oyster;Commercial;Blue mussel, Great scallops (Scallops), European flat oyster;Original;Farm;NW_0060;62.310241812032;At sea
7.85955000000007;58.0653170000001;1701;Norway;SJØFRAKT SØR AS;n.a.;Active;Mixed (other);n.a.;Grow out for human consumption;European flat oyster;Commercial;Blue mussel, Great scallops (Scallops), European flat oyster;Original;Farm;NW_0061;135.363186938087;At sea
8.29236700000007;58.20935;1702;Norway;HOELFELDT  LUND PER CHR;n.a.;Active;Mixed (other);n.a.;Grow out for human consumption;European flat oyster;Commercial;Blue mussel, Great scallops (Scallops), European flat oyster;Original;Farm;NW_0062;101.423834709958;At sea
5.72214500000007;59.7426110000001;1707;Norway;ROBBERSTAD  SIGVALD;n.a.;Active;Mixed (other);n.a.;Grow out for human consumption;European flat oyster;Commercial;Blue mussel, Great scallops (Scallops), European flat oyster;Original;Farm;NW_0071;77.437465791488;At sea
6.18465000000003;58.838733;1677;Norway;EWOS INNOVATION AS;n.a.;Active;Mixed (other);n.a.;Grow out for human consumption;European flat oyster;Commercial;Blue mussel, Noble crayfish, Islandic scallop, Queen scallop, Great scallops (Scallops), Northern horse mussel, Grooved carpet shell, Sand gaper, Common edible cockle, European flat oyster;Original;Farm;NW_0039;52.0218010680694;Within the coastline
7.09205400000008;61.2102300000001;1682;Norway;FJORD FORSK SOGN AS;n.a.;Active;Mixed (other);n.a.;Grow out for human consumption;European flat oyster;Commercial;Blue mussel, Queen scallop, European lobster, Great scallops (Scallops), Whelk, Norway lobster, European flat oyster;Original;Farm;NW_0043;201.424526231308;At sea
6.10740000000004;58.861767;1709;Norway;ASPØY HAVBRUK AS;n.a.;Active;Mixed (other);n.a.;Grow out for human consumption;European flat oyster;Commercial;Blue mussel, Sea belt, European flat oyster;Original;Farm;NW_0073;119.601620258802;At sea
-5.30563232899993;56.454954;24;United Kingdom;Muckairn Mussels;n.a.;Active;Oysters;Rafts;Hatchery;European flat oyster;n.a.;Common mussel, Flat or native oyster, Pacific Oyster;Original;Farm;UK_0078;33.7600251919973;At sea
5.24933300000004;59.8311330000001;1637;Norway;AGA MUSLING EIVIND BERGTUN & SIGURD MONSVIK;n.a.;Active;Oysters;n.a.;Grow out for human consumption;European flat oyster;Commercial;European flat oyster;Original;Farm;NW_0002;73.1678437000361;At sea
4.80179700000002;60.6289990000001;1638;Norway;PEDERSEN  JAN PER;n.a.;Active;Oysters;n.a.;Grow out for human consumption;European flat oyster;Commercial;European flat oyster;Original;Farm;NW_0003;30.9943602883079;Within the coastline
5.24711700000006;59.8398500000001;1666;Norway;AGA ØSTERSKOMPANI AS;n.a.;Active;Oysters;n.a.;Nursery;European flat oyster;Commercial;European flat oyster;Original;Farm;NW_0030;60.8223444320023;At sea
5.24801700000006;59.8009670000001;1667;Norway;BERGTUN  EIVIND;n.a.;Active;Oysters;n.a.;Grow out for human consumption;European flat oyster;Commercial;European flat oyster;Original;Farm;NW_0031;8.88316601886561;At sea
5.24655000000007;59.7575330000001;1668;Norway;VEDØY  BIRGITTA;n.a.;Active;Oysters;n.a.;Grow out for human consumption;European flat oyster;Commercial;European flat oyster;Original;Farm;NW_0032;127.289277881563;At sea
5.24368300000003;59.756333;1669;Norway;VEDØY  BIRGITTA;n.a.;Active;Oysters;n.a.;Grow out for human consumption;European flat oyster;Commercial;European flat oyster;Original;Farm;NW_0033;78.1390581622925;At sea
4.89071700000005;60.5177170000001;1741;Norway;HOTATE AS;n.a.;Active;Oysters;n.a.;Grow out for human consumption;European flat oyster;Commercial;European flat oyster;Original;Farm;NW_0110;72.3258876072832;At sea
5.41127100000006;60.149731;1751;Norway;STORESTRAUMEN ØSTERS AS;n.a.;Active;Oysters;n.a.;Nursery;European flat oyster;Commercial;European flat oyster;Original;Farm;NW_0125;238.305069918041;At sea
-5.56370760699997;56.1591960000001;274;United Kingdom;Loch Craignish Native Oyster Restoration;n.a.;Active;Oysters;Long Lines;Grow out for human consumption;European flat oyster;n.a.;Flat or native oyster;Original;Farm;UK_0467;86.5875687414449;At sea
-5.53041481799994;56.182629923;275;United Kingdom;Loch Craignish Native Oyster Restoration;n.a.;Active;Oysters;Trestles or trays;Grow out for human consumption;European flat oyster;n.a.;Flat or native oyster;Original;Farm;UK_0468;86.4977161720642;At sea
-5.03841439099995;54.9461204680001;285;United Kingdom;The Loch Ryan Oyster Fishery Co Ltd;n.a.;Active;Oysters;Beds;Grow out for human consumption;European flat oyster;n.a.;Flat or native oyster;Original;Farm;UK_0273;1990.647143451;At sea
-5.46560433799993;56.5000331040001;344;United Kingdom;Scottish Association for Marine Science;n.a.;Active;Oysters;Long Lines;Grow out for human consumption;European flat oyster;n.a.;Flat or native oyster;Original;Farm;UK_0471;601.036614356314;At sea
-2.89687691599994;58.8851395990001;21;United Kingdom;Orkney Shellfish Hatchery (OSH) Ltd;n.a.;Active;Oysters;n.a.;Hatchery;European flat oyster;n.a.;Flat or native oyster, European lobster;Original;Farm;UK_0245;25.0653788450985;Within the coastline
-8.85593166699994;42.519615;2669;Spain;n.a.;n.a.;Active;Oysters;Rafts;Grow out for human consumption;European flat oyster;Commercial;Flat oyster (Ostrea edulis);Original;Farm;ES_2732;708.64424549276;At sea
-8.85586166699994;42.5204236110001;2681;Spain;n.a.;n.a.;Active;Oysters;Rafts;Grow out for human consumption;European flat oyster;Commercial;Flat oyster (Ostrea edulis);Original;Farm;ES_2752;726.255239793298;At sea
-8.85241416699995;42.5203422220001;2684;Spain;n.a.;n.a.;Active;Oysters;Rafts;Grow out for human consumption;European flat oyster;Commercial;Flat oyster (Ostrea edulis);Original;Farm;ES_2749;1004.3748968937;At sea
-8.85703416699994;42.5201813890001;2687;Spain;n.a.;n.a.;Active;Oysters;Rafts;Grow out for human consumption;European flat oyster;Commercial;Flat oyster (Ostrea edulis);Original;Farm;ES_2746;626.614777513544;At sea
-8.85234388899994;42.521150833;2697;Spain;n.a.;n.a.;Active;Oysters;Rafts;Grow out for human consumption;European flat oyster;Commercial;Flat oyster (Ostrea edulis);Original;Farm;ES_2768;1025.62248698689;At sea
-8.84889638899995;42.5210691670001;2699;Spain;n.a.;n.a.;Active;Oysters;Rafts;Grow out for human consumption;European flat oyster;Commercial;Flat oyster (Ostrea edulis);Original;Farm;ES_2766;1302.07317232654;At sea
-8.85696388899993;42.52099;2700;Spain;n.a.;n.a.;Active;Oysters;Rafts;Grow out for human consumption;European flat oyster;Commercial;Flat oyster (Ostrea edulis);Original;Farm;ES_2765;654.368613285991;At sea
-8.85351638899994;42.520908611;2702;Spain;n.a.;n.a.;Active;Oysters;Rafts;Grow out for human consumption;European flat oyster;Commercial;Flat oyster (Ostrea edulis);Original;Farm;ES_2763;925.798777533352;At sea
-8.85461888899994;42.5214747220001;2705;Spain;n.a.;n.a.;Active;Oysters;Rafts;Grow out for human consumption;European flat oyster;Commercial;Flat oyster (Ostrea edulis);Original;Farm;ES_2776;854.220172909766;At sea
-8.85117138899994;42.521393333;2708;Spain;n.a.;n.a.;Active;Oysters;Rafts;Grow out for human consumption;European flat oyster;Commercial;Flat oyster (Ostrea edulis);Original;Farm;ES_2773;1125.4825921644;At sea
-8.85227361099993;42.5219594440001;2713;Spain;n.a.;n.a.;Active;Oysters;Rafts;Grow out for human consumption;European flat oyster;Commercial;Flat oyster (Ostrea edulis);Original;Farm;ES_2784;1054.14608984667;At sea
-8.84537861099994;42.521796389;2715;Spain;n.a.;n.a.;Active;Oysters;Rafts;Grow out for human consumption;European flat oyster;n.a.;Flat oyster (Ostrea edulis);Original;Farm;ES_2782;1360.65019318393;At sea
-8.85344638899994;42.521716944;2716;Spain;n.a.;n.a.;Active;Oysters;Rafts;Grow out for human consumption;European flat oyster;Commercial;Flat oyster (Ostrea edulis);Original;Farm;ES_2781;954.163183563948;At sea
-8.84999999999997;42.521635556;2719;Spain;n.a.;n.a.;Active;Oysters;Rafts;Grow out for human consumption;European flat oyster;Commercial;Flat oyster (Ostrea edulis);Original;Farm;ES_2778;1225.26939341347;At sea
-8.84655138899996;42.5215538890001;2720;Spain;n.a.;n.a.;Active;Oysters;Rafts;Grow out for human consumption;European flat oyster;Commercial;Flat oyster (Ostrea edulis);Original;Farm;ES_2777;1453.13046500005;At sea
-8.84992861099994;42.5224441670001;2721;Spain;n.a.;n.a.;Active;Oysters;Rafts;Grow out for human consumption;European flat oyster;Commercial;Flat oyster (Ostrea edulis);Original;Farm;ES_2792;1250.55435065881;At sea
-8.85110111099993;42.522201667;2725;Spain;n.a.;n.a.;Active;Oysters;Rafts;Grow out for human consumption;European flat oyster;Commercial;Flat oyster (Ostrea edulis);Original;Farm;ES_2788;1154.10461139189;At sea
-8.85916833299996;42.522123333;2726;Spain;n.a.;n.a.;Active;Oysters;Rafts;Grow out for human consumption;European flat oyster;Commercial;Flat oyster (Ostrea edulis);Original;Farm;ES_2787;545.63009243918;At sea
-8.84420611099995;42.522038611;2728;Spain;n.a.;n.a.;Active;Oysters;Rafts;Grow out for human consumption;European flat oyster;Commercial;Flat oyster (Ostrea edulis);Original;Farm;ES_2785;1269.33270719105;At sea
-8.84758333299993;42.5229288890001;2801;Spain;n.a.;n.a.;Active;Oysters;Rafts;Grow out for human consumption;European flat oyster;Commercial;Flat oyster (Ostrea edulis);Original;Farm;ES_2799;1416.46768202851;At sea
-8.84413583299994;42.5228472220001;2802;Spain;n.a.;n.a.;Active;Oysters;Rafts;Grow out for human consumption;European flat oyster;Commercial;Flat oyster (Ostrea edulis);Original;Farm;ES_2798;1281.34272040955;At sea
-8.84875611099994;42.5226863890001;2804;Spain;n.a.;n.a.;Active;Oysters;Rafts;Grow out for human consumption;European flat oyster;Commercial;Flat oyster (Ostrea edulis);Original;Farm;ES_2796;1333.3160861841;At sea
-8.84530833299993;42.5226050000001;2805;Spain;n.a.;n.a.;Active;Oysters;Rafts;Grow out for human consumption;European flat oyster;Commercial;Flat oyster (Ostrea edulis);Original;Farm;ES_2795;1369.69250470001;At sea
-8.85675333299997;42.5234177780001;2809;Spain;n.a.;n.a.;Active;Oysters;Rafts;Grow out for human consumption;European flat oyster;Commercial;Flat oyster (Ostrea edulis);Original;Farm;ES_2807;689.517127911903;At sea
-8.84523805599997;42.5234133330001;2810;Spain;n.a.;n.a.;Active;Oysters;Rafts;Grow out for human consumption;European flat oyster;Commercial;Flat oyster (Ostrea edulis);Original;Farm;ES_2806;1384.52696073122;At sea
-8.84641083299994;42.5231711110001;2813;Spain;n.a.;n.a.;Active;Oysters;Rafts;Grow out for human consumption;European flat oyster;Commercial;Flat oyster (Ostrea edulis);Original;Farm;ES_2803;1471.48016430527;At sea
-8.85096055599996;42.5238200000001;2818;Spain;n.a.;n.a.;Active;Oysters;Rafts;Grow out for human consumption;European flat oyster;Commercial;Flat oyster (Ostrea edulis);Original;Farm;ES_2814;1122.28712404832;At sea
-8.84751305599997;42.5237377780001;2819;Spain;n.a.;n.a.;Active;Oysters;Rafts;Grow out for human consumption;European flat oyster;Commercial;Flat oyster (Ostrea edulis);Original;Farm;ES_2813;1398.13184812925;At sea
-8.85433777799994;42.5247122220001;2824;Spain;n.a.;n.a.;Active;Oysters;Rafts;Grow out for human consumption;European flat oyster;Commercial;Flat oyster (Ostrea edulis);Original;Farm;ES_2824;828.312646583677;At sea
-8.84744277799996;42.5245469440001;2826;Spain;n.a.;n.a.;Active;Oysters;Rafts;Grow out for human consumption;European flat oyster;Commercial;Flat oyster (Ostrea edulis);Original;Farm;ES_2822;1385.40644837055;At sea
-8.84399527799997;42.524464444;2827;Spain;n.a.;n.a.;Active;Oysters;Rafts;Grow out for human consumption;European flat oyster;Commercial;Flat oyster (Ostrea edulis);Original;Farm;ES_2821;1323.50994521685;At sea
-8.85206305599996;42.524387222;2828;Spain;n.a.;n.a.;Active;Oysters;Rafts;Grow out for human consumption;European flat oyster;Commercial;Flat oyster (Ostrea edulis);Original;Farm;ES_2820;1018.10856447203;At sea
-8.84171916699995;42.5241405560001;2831;Spain;n.a.;n.a.;Active;Oysters;Rafts;Grow out for human consumption;European flat oyster;Commercial;Flat oyster (Ostrea edulis);Original;Farm;ES_2817;1136.61782780071;At sea
-8.84157861099993;42.5257586110001;2833;Spain;n.a.;n.a.;Active;Oysters;Rafts;n.a.;European flat oyster;Commercial;Flat oyster (Ostrea edulis);Original;Farm;ES_2831;1207.48800016635;At sea
-8.84619972199994;42.525598889;2834;Spain;n.a.;n.a.;Active;Oysters;Rafts;Grow out for human consumption;European flat oyster;Commercial;Flat oyster (Ostrea edulis);Original;Farm;ES_2830;1471.75087457556;At sea
-8.85316527799995;42.5249544440001;2837;Spain;n.a.;n.a.;Active;Oysters;Rafts;Grow out for human consumption;European flat oyster;Commercial;Flat oyster (Ostrea edulis);Original;Farm;ES_2827;915.390003097494;At sea
-8.96043472199995;42.7779530560001;4521;Spain;n.a.;n.a.;Active;Oysters;Rafts;Grow out for human consumption;European flat oyster;Commercial;Flat oyster (Ostrea edulis);Original;Farm;ES_2229;173.077704039927;At sea
-8.95936027799996;42.778382778;4530;Spain;n.a.;n.a.;Active;Oysters;Rafts;Grow out for human consumption;European flat oyster;Commercial;Flat oyster (Ostrea edulis);Original;Farm;ES_2236;154.570232908118;At sea
-8.85162499999996;42.501246667;5104;Spain;n.a.;n.a.;Active;Oysters;Rafts;Grow out for human consumption;European flat oyster;Commercial;Flat oyster (Ostrea edulis);Original;Farm;ES_0448;487.383873608333;At sea
-8.85421083299997;42.5014644440001;5114;Spain;n.a.;n.a.;Active;Oysters;Rafts;Grow out for human consumption;European flat oyster;Restocking;Flat oyster (Ostrea edulis);Original;Farm;ES_0454;699.48643704803;At sea
-8.85397083299995;42.5007661110001;5507;Spain;n.a.;n.a.;Active;Oysters;Rafts;Grow out for human consumption;European flat oyster;Commercial;Flat oyster (Ostrea edulis);Original;Farm;ES_1026;667.183328873148;At sea
-8.85466361099998;42.499129167;5694;Spain;n.a.;n.a.;Active;Oysters;Rafts;Grow out for human consumption;European flat oyster;Commercial;Flat oyster (Ostrea edulis);Original;Farm;ES_0985;564.808924156271;At sea
-8.85514333299994;42.500525833;5851;Spain;n.a.;n.a.;Active;Oysters;Rafts;Grow out for human consumption;European flat oyster;Commercial;Flat oyster (Ostrea edulis);Original;Farm;ES_1020;657.505166377731;At sea
-8.68056861099996;42.2821519440001;5941;Spain;n.a.;n.a.;Active;Oysters;Rafts;n.a.;European flat oyster;Commercial;Flat oyster (Ostrea edulis);Original;Farm;ES_1136;358.018262615334;At sea
-8.68056499999994;42.2828725000001;5949;Spain;n.a.;n.a.;Active;Oysters;Rafts;n.a.;European flat oyster;Commercial;Flat oyster (Ostrea edulis);Original;Farm;ES_1144;302.847929289466;At sea
-8.67864305599994;42.2838166670001;5971;Spain;n.a.;n.a.;Active;Oysters;Rafts;n.a.;European flat oyster;Commercial;Flat oyster (Ostrea edulis);Original;Farm;ES_1154;314.124044682086;At sea
-8.67671694399996;42.285481389;5986;Spain;n.a.;n.a.;Active;Oysters;Rafts;n.a.;European flat oyster;Commercial;Flat oyster (Ostrea edulis);Original;Farm;ES_1171;269.791280648998;At sea
-8.67383833299994;42.286177222;5991;Spain;n.a.;n.a.;Active;Oysters;Rafts;n.a.;European flat oyster;n.a.;Flat oyster (Ostrea edulis);Original;Farm;ES_1182;467.460023534032;At sea
-8.27693361099995;43.388308056;6400;Spain;n.a.;n.a.;Active;Oysters;Rafts;n.a.;European flat oyster;Commercial;Flat oyster (Ostrea edulis);Original;Farm;ES_3807;223.712532738106;At sea
-8.80967833299997;42.5865025000001;3090;Spain;n.a.;n.a.;Active;Mixed (other);Rafts;n.a.;European flat oyster;n.a.;Flat oyster (Ostrea edulis), Great scallop (Pecten maximus), Variegated scallop (Mimachlamys varia);Original;Farm;ES_3086;852.133142522198;At sea
-8.84448749999996;42.5188030560001;2771;Spain;n.a.;n.a.;Active;Mussels-Oysters;Rafts;n.a.;European flat oyster;n.a.;Flat oyster (Ostrea edulis), Mussels (Mytilus galloprovincialis);Original;Farm;ES_2710;1284.78521925977;At sea
-8.85454861099993;42.5222841670001;2723;Spain;n.a.;n.a.;Active;Mixed (other);Rafts;n.a.;European flat oyster;Commercial;Flat oyster (Ostrea edulis), Pullet carpet shell (Venerupis corrugata), Japanese carpet shell (Ruditapes philippinarum), Grooved carpet shell (Ruditapes decussatus);Original;Farm;ES_2790;890.721070452108;At sea
-8.85337611099993;42.5225263890001;2807;Spain;n.a.;n.a.;Active;Mixed (other);Rafts;n.a.;European flat oyster;Commercial;Flat oyster (Ostrea edulis), Pullet carpet shell (Venerupis corrugata), Japanese carpet shell (Ruditapes philippinarum), Grooved carpet shell (Ruditapes decussatus);Original;Farm;ES_2793;983.026553248077;At sea
-8.85330583299998;42.523335278;2811;Spain;n.a.;n.a.;Active;Mixed (other);Rafts;n.a.;European flat oyster;Commercial;Flat oyster (Ostrea edulis), Pullet carpet shell (Venerupis corrugata), Japanese carpet shell (Ruditapes philippinarum), Grooved carpet shell (Ruditapes decussatus);Original;Farm;ES_2805;956.083011960856;At sea
-8.85447833299997;42.5230930560001;2814;Spain;n.a.;n.a.;Active;Mixed (other);Rafts;n.a.;European flat oyster;Commercial;Flat oyster (Ostrea edulis), Pullet carpet shell (Venerupis corrugata), Japanese carpet shell (Ruditapes philippinarum), Grooved carpet shell (Ruditapes decussatus);Original;Farm;ES_2802;875.130025476001;At sea
-8.85213333299993;42.5235777780001;2823;Spain;n.a.;n.a.;Active;Mixed (other);Rafts;n.a.;European flat oyster;Commercial;Flat oyster (Ostrea edulis), Pullet carpet shell (Venerupis corrugata), Japanese carpet shell (Ruditapes philippinarum), Grooved carpet shell (Ruditapes decussatus);Original;Farm;ES_2809;1038.85090988895;At sea
-8.84303361099995;42.522280833;2724;Spain;n.a.;n.a.;Active;Mixed (other);Rafts;Grow out for human consumption;European flat oyster;Commercial;Flat oyster (Ostrea edulis), Queen scallop (Aequipecten opercularis);Original;Farm;ES_2789;1179.42403477633;At sea
5.40655000000004;59.0449170000001;1665;Norway;KVITSØY EDELSKJELL AS;n.a.;Active;Mixed (other);n.a.;Grow out for human consumption, Nursery;European flat oyster;Commercial;Great scallops (Scallops), European flat oyster;Original;Farm;NW_0029;154.289500540487;At sea
5.33136700000006;59.97;1739;Norway;SANDVIK  SVERRE EIVIND;n.a.;Active;Mixed (other);n.a.;Grow out for human consumption;European flat oyster;Commercial;Great scallops (Scallops), European flat oyster;Original;Farm;NW_0109;71.0444952789992;At sea
5.07793300000003;59.8105330000001;1750;Norway;ØKLAND SKJELL DA;n.a.;Active;Mixed (other);n.a.;Grow out for human consumption;European flat oyster;Commercial;Great scallops (Scallops), European flat oyster;Original;Farm;NW_0124;15.4431037857045;At sea
-8.80010194399995;42.245190833;4510;Spain;n.a.;n.a.;Active;Mixed (other);Rafts;n.a.;European flat oyster;n.a.;Grooved carpet shell (Ruditapes decussatus), Pullet carpet shell (Venerupis corrugata), Flat oyster (Ostrea edulis);Original;Farm;ES_1944;543.7596176125;At sea
-8.84786444399998;42.519693611;2668;Spain;n.a.;n.a.;Active;Mussels-Oysters;Rafts;n.a.;European flat oyster;n.a.;Mussels (Mytilus galloprovincialis), Flat oyster (Ostrea edulis);Original;Farm;ES_2733;1370.77321239705;At sea
-8.84711361099994;42.515083056;5294;Spain;n.a.;n.a.;Active;Mussels-Oysters;Rafts;n.a.;European flat oyster;Commercial;Mussels (Mytilus galloprovincialis), Flat oyster (Ostrea edulis);Original;Farm;ES_0681;1501.14493697448;At sea
-8.92072388899993;42.6101869440001;6187;Spain;n.a.;n.a.;Active;Mixed (other);Rafts;Grow out for human consumption, Nursery;European flat oyster;Commercial;Queen scallop (Aequipecten opercularis), Flat oyster (Ostrea edulis), Variegated scallop (Mimachlamys varia), Pullet carpet shell (Venerupis corrugata), Japanese carpet shell (Ruditapes philippinarum);Original;Farm;ES_3460;737.98374924221;At sea
5.09300500000006;59.808094;1736;Norway;VEST I HAVET AS;n.a.;Active;Mixed (other);n.a.;Grow out for human consumption;European flat oyster;Commercial;Queen scallop, Great scallops (Scallops), Sea urchin, Periwinkle, Variegated scallop, European flat oyster;Original;Farm;NW_0106;84.3752511846862;At sea
4.91790000000003;60.5163000000001;1673;Norway;SCALPRO AS;n.a.;Active;Mixed (other);n.a.;Grow out for human consumption, Other;European flat oyster;Commercial;Saccorhiza dermatodea **, Babberlocks, Saccorhiza polyschides, Tangle, Alaria pylaiei **, Great scallops (Scallops), Bootlace weed, Sea squirts, North European kelp, Sea belt, European flat oyster;Original;Farm;NW_0035;204.928018265355;At sea
4.91464000000002;60.5183200000001;1674;Norway;SCALPRO AS;n.a.;Active;Mixed (other);n.a.;Grow out for human consumption, Other;European flat oyster;Commercial;Saccorhiza dermatodea **, Babberlocks, Saccorhiza polyschides, Tangle, Alaria pylaiei **, Great scallops (Scallops), Bootlace weed, Sea squirts, North European kelp, Sea belt, European flat oyster;Original;Farm;NW_0036;34.5991758193288;At sea
4.90756700000003;60.518467;1675;Norway;SCALPRO AS;n.a.;Active;Mixed (other);n.a.;Grow out for human consumption, Other;European flat oyster;Commercial;Saccorhiza dermatodea **, Babberlocks, Saccorhiza polyschides, Tangle, Alaria pylaiei **, Great scallops (Scallops), Bootlace weed, Sea squirts, North European kelp, Sea belt, European flat oyster;Original;Farm;NW_0037;62.1149813327436;At sea
-8.67191222199995;42.287841944;5865;Spain;n.a.;n.a.;Active;Mixed (other);Rafts;n.a.;European flat oyster;Commercial;Variegated scallop (Mimachlamys varia), Flat oyster (Ostrea edulis), Great scallop (Pecten maximus);Original;Farm;ES_1193;297.329882736891;At sea
-8.67575583299993;42.285953611;5981;Spain;n.a.;n.a.;Active;Mixed (other);Rafts;n.a.;European flat oyster;n.a.;Variegated scallop (Mimachlamys varia), Flat oyster (Ostrea edulis), Great scallop (Pecten maximus);Original;Farm;ES_1176;318.907560137904;At sea
-8.67671305599993;42.286201944;5990;Spain;n.a.;n.a.;Active;Mixed (other);Rafts;n.a.;European flat oyster;Commercial;Variegated scallop (Mimachlamys varia), Flat oyster (Ostrea edulis), Great scallop (Pecten maximus);Original;Farm;ES_1183;235.349181207407;At sea
-8.85813638899998;42.5207475;2704;Spain;n.a.;n.a.;Active;Mixed (other);Rafts;n.a.;European flat oyster;n.a.;Variegated scallop (Mimachlamys varia), Pullet carpet shell (Venerupis corrugata), Flat oyster (Ostrea edulis), Great scallop (Pecten maximus), Queen scallop (Aequipecten opercularis), Japanese carpet shell (Ruditapes philippinarum);Original;Farm;ES_2761;554.475865552467;At sea
-9.04565295599997;52.6347640540001;820;Ireland;n.a.;n.a.;Licensed;Mussels-Oysters;n.a.;n.a.;European flat oyster;n.a.;Oysters,Native Oyster,Blue Mussel;Polygon centroid;Farm;IE_0247;143.389597902169;At sea
-9.79237532999997;51.765579417;1547;Ireland;n.a.;n.a.;Licensed;Specialised (other);n.a.;n.a.;European flat oyster;n.a.;Oysters,Oysters Native;Polygon centroid;Farm;IE_1032;30.3398944006169;At sea
-9.60862560599998;51.8628577090001;739;Ireland;n.a.;n.a.;Licensed;Mussels-Oysters;n.a.;n.a.;European flat oyster;n.a.;Oysters,Oysters Native,Mussels;Polygon centroid;Farm;IE_0983;14.8752644039208;Within the coastline
9.13895952000007;56.688035611;470;Denmark;Kaj-Lykke Larsen;n.a.;n.a.;Mussels-Oysters;n.a.;Grow out for human consumption;European flat oyster;n.a.;Blue Mussel, European Flat Oyster;Original;Farm;DK_0007;376.775619572949;At sea
8.83303096300006;56.6980991790001;471;Denmark;Mytiline Aps;n.a.;n.a.;Mussels-Oysters;n.a.;Grow out for human consumption;European flat oyster;n.a.;Blue Mussel, European Flat Oyster;Original;Farm;DK_0009;707.186868380354;At sea
8.88763950300006;56.7684233260001;479;Denmark;Mytiline Aps;n.a.;n.a.;Mussels-Oysters;n.a.;Grow out for human consumption;European flat oyster;n.a.;Blue Mussel, European Flat Oyster;Original;Farm;DK_0019;207.255123827175;At sea
8.88100372400004;56.766404793;480;Denmark;Mytiline Aps;n.a.;n.a.;Mussels-Oysters;n.a.;Grow out for human consumption;European flat oyster;n.a.;Blue Mussel, European Flat Oyster;Original;Farm;DK_0021;258.063029925185;At sea
8.85110132200003;56.8361048470001;481;Denmark;Mytiline Aps;n.a.;n.a.;Mussels-Oysters;n.a.;Grow out for human consumption;European flat oyster;n.a.;Blue Mussel, European Flat Oyster;Original;Farm;DK_0023;591.130725943319;At sea
8.64679594300003;56.909356626;496;Denmark;Mytiline Aps;n.a.;n.a.;Mussels-Oysters;n.a.;Grow out for human consumption;European flat oyster;n.a.;Blue Mussel, European Flat Oyster;Original;Farm;DK_0041;441.177575692713;At sea
10.59551836;56.2161580120001;506;Denmark;Havhaver i Syddjurs Kommune;n.a.;n.a.;Mussels-Oysters;n.a.;Grow out for human consumption;European flat oyster;n.a.;Blue Mussel, European Flat Oyster;Original;Farm;DK_0053;685.58269806443;At sea
